Inventory_ID,Store_ID,Product_ID,Stock_Quantity,Reorder_Level,Last_Restock_Date
5469,18,1189,326,35,2025-09-27
5470,9,930,178,67,2026-01-21
5471,23,668,453,73,2025-12-08
5472,5,817,36,56,2025-06-09
5473,18,341,197,91,2025-06-18
5474,18,169,70,100,2025-05-08
5475,3,466,356,97,2026-03-01
5476,20,1147,356,81,2025-08-03
5477,15,502,382,74,2025-11-23
5478,1,304,295,45,2025-07-24
5479,1,661,342,24,2025-10-04
5480,10,449,493,41,2025-05-01
5481,2,984,138,16,2025-10-05
5482,20,872,346,75,2025-12-16
5483,15,903,284,93,2025-05-02
5484,13,1130,454,35,2025-05-11
5485,8,107,313,65,2025-05-29
5486,6,756,496,25,2026-01-17
5487,3,27,456,60,2025-05-11
5488,17,82,364,74,2025-08-22
5489,11,144,91,24,2026-02-22
5490,1,1163,43,42,2026-02-03
5491,24,565,134,40,2026-01-11
5492,19,674,280,44,2025-09-07
5493,14,257,220,28,2025-08-24
5494,14,979,87,11,2026-02-09
5495,23,434,6,82,2025-06-13
5496,9,842,444,19,2026-01-18
5497,1,756,252,62,2025-06-23
5498,7,1182,197,79,2026-01-20
5499,14,1160,233,65,2026-01-02
5500,4,364,424,18,2026-01-06
5501,22,208,151,29,2025-09-24
5502,6,1044,129,33,2025-10-04
5503,1,266,53,30,2025-08-24
5504,20,964,407,23,2025-10-08
5505,19,1102,108,82,2026-01-25
5506,8,909,361,22,2025-03-21
5507,22,1058,171,41,2026-03-07
5508,19,657,52,93,2025-08-10
5509,5,478,284,80,2025-09-05
5510,22,605,13,68,2025-11-28
5511,4,1008,101,41,2025-03-29
5512,1,254,347,31,2025-06-21
5513,22,479,71,25,2025-07-21
5514,12,950,94,80,2025-05-31
5515,12,448,370,97,2025-04-30
5516,16,188,241,27,2026-03-13
5517,10,66,374,94,2025-11-25
5518,14,30,386,77,2025-09-20
5519,22,171,83,68,2025-07-01
5520,16,902,10,51,2025-07-03
5521,19,867,315,70,2026-03-09
5522,22,238,418,91,2025-11-08
5523,5,980,422,10,2026-01-21
5524,3,770,160,70,2026-03-06
5525,1,683,454,62,2025-12-06
5526,7,455,234,52,2025-04-20
5527,25,1038,293,88,2025-04-02
5528,14,1149,5,53,2025-09-02
5529,19,175,119,19,2025-10-03
5530,1,920,429,61,2025-12-15
5531,7,989,443,79,2026-02-01
5532,23,1159,127,37,2026-01-09
5533,4,570,74,31,2025-11-14
5534,16,499,429,38,2026-01-22
5535,9,1073,11,51,2025-07-24
5536,22,559,242,66,2025-12-21
5537,23,482,410,63,2025-11-22
5538,13,782,386,39,2026-03-15
5539,11,1110,82,12,2026-01-29
5540,16,6,376,32,2026-01-19
5541,9,831,374,85,2026-01-31
5542,5,440,41,41,2025-03-17
5543,16,284,130,91,2025-05-10
5544,22,332,334,35,2025-11-13
5545,8,296,440,13,2025-06-30
5546,23,938,434,41,2025-12-06
5547,10,1193,131,79,2025-06-08
5548,14,868,263,99,2025-06-06
5549,17,300,276,28,2026-02-26
5550,22,352,326,38,2025-03-19
5551,11,726,208,75,2025-05-18
5552,11,945,292,66,2025-11-21
5553,20,1124,262,83,2025-06-19
5554,23,396,437,38,2026-01-12
5555,8,986,255,97,2026-01-07
5556,22,944,223,66,2026-02-08
5557,2,1171,439,23,2025-07-16
5558,13,165,9,30,2026-03-17
5559,17,377,356,35,2025-10-02
5560,5,704,91,10,2025-12-01
5561,20,713,138,20,2025-08-19
5562,25,80,220,84,2025-07-06
5563,17,1124,179,18,2025-04-25
5564,14,1179,160,22,2025-12-18
5565,11,1093,301,41,2025-05-14
5566,12,440,252,63,2025-11-01
5567,21,975,276,65,2025-08-27
5568,8,82,195,75,2026-01-01
5569,4,622,33,27,2025-04-29
5570,14,142,46,69,2025-12-08
5571,6,1171,451,12,2025-10-09
5572,18,928,84,12,2026-03-12
5573,4,240,90,95,2025-05-10
5574,13,216,442,14,2025-09-05
5575,18,840,134,17,2025-10-08
5576,9,499,150,52,2025-11-13
5577,18,508,403,39,2025-10-22
5578,12,9,194,21,2025-12-30
5579,24,1160,239,74,2025-09-24
5580,12,580,317,29,2026-02-16
5581,12,1157,158,13,2025-09-27
5582,8,145,151,70,2025-06-24
5583,25,1178,445,95,2025-07-18
5584,8,769,36,70,2025-05-14
5585,7,654,43,48,2025-12-30
5586,5,1083,37,41,2025-04-17
5587,3,29,31,90,2025-10-27
5588,23,1033,408,15,2025-03-27
5589,24,1098,54,46,2026-01-04
5590,1,606,403,87,2026-03-03
5591,15,66,201,27,2025-07-05
5592,15,1028,354,26,2025-10-23
5593,15,1186,466,60,2026-01-13
5594,12,606,134,60,2025-12-04
5595,22,96,381,13,2026-03-07
5596,25,437,158,43,2026-03-05
5597,1,959,289,74,2026-03-08
5598,16,524,170,41,2025-11-14
5599,21,873,42,77,2025-12-18
5600,25,31,421,39,2026-02-28
5601,21,226,113,44,2025-07-22
5602,4,1134,394,90,2025-07-23
5603,25,351,65,26,2025-04-01
5604,1,644,474,100,2025-05-01
5605,13,749,312,34,2025-10-11
5606,19,900,71,29,2025-10-23
5607,24,988,461,13,2025-10-02
5608,2,1009,453,73,2025-12-19
5609,17,677,336,64,2025-07-16
5610,13,698,472,17,2026-02-22
5611,25,565,395,79,2025-03-28
5612,16,630,149,37,2025-12-23
5613,15,866,198,92,2026-02-07
5614,23,805,334,49,2026-03-11
5615,18,306,116,83,2025-06-22
5616,9,481,468,23,2025-10-22
5617,21,540,416,85,2025-12-27
5618,6,617,318,95,2025-04-17
5619,13,210,457,93,2025-11-17
5620,24,1058,76,89,2026-01-29
5621,25,333,44,73,2025-10-22
5622,14,1046,10,54,2026-02-25
5623,4,408,127,82,2025-04-15
5624,21,265,399,83,2025-12-07
5625,3,46,422,89,2026-02-15
5626,13,862,265,62,2025-12-09
5627,25,225,142,85,2025-08-27
5628,18,511,383,71,2025-10-20
5629,22,578,371,89,2025-12-14
5630,15,412,293,40,2025-05-29
5631,10,1152,302,81,2025-09-11
5632,15,199,454,69,2025-10-12
5633,13,1073,287,87,2025-11-17
5634,9,507,81,85,2026-01-06
5635,19,56,473,89,2025-09-06
5636,3,523,110,12,2026-01-02
5637,25,943,433,99,2025-05-06
5638,20,51,383,98,2025-10-20
5639,1,84,397,72,2025-08-15
5640,19,258,379,72,2025-12-05
5641,15,570,257,20,2025-04-11
5642,9,918,75,100,2026-02-18
5643,3,791,277,39,2025-05-17
5644,20,207,239,32,2026-03-15
5645,23,178,410,48,2025-04-26
5646,18,530,105,55,2025-06-03
5647,11,787,338,22,2025-05-18
5648,9,1198,330,35,2026-01-31
5649,5,223,329,99,2026-03-11
5650,15,142,189,73,2025-06-17
5651,10,401,327,95,2025-12-27
5652,10,111,192,86,2025-11-27
5653,4,359,252,42,2025-05-05
5654,3,1096,428,38,2025-05-08
5655,6,402,363,49,2025-04-03
5656,5,227,196,31,2026-02-24
5657,22,138,286,78,2025-12-16
5658,16,196,214,49,2026-01-19
5659,15,234,397,67,2025-04-06
5660,9,228,209,43,2025-07-08
5661,1,381,6,80,2026-02-21
5662,19,1005,459,66,2026-01-16
5663,22,291,206,59,2025-09-22
5664,6,1179,368,33,2025-06-02
5665,21,51,15,41,2025-10-15
5666,20,55,56,50,2025-08-11
5667,10,354,334,55,2026-01-31
5668,9,1027,282,24,2025-12-02
5669,1,502,243,55,2026-02-16
5670,5,1176,391,33,2025-10-11
5671,4,1057,472,95,2025-03-22
5672,22,1108,256,53,2025-06-05
5673,6,852,268,48,2025-12-28
5674,24,1180,109,26,2026-01-26
5675,19,308,326,36,2026-02-06
5676,23,1041,464,96,2025-09-16
5677,16,634,51,34,2025-05-29
5678,3,1101,24,24,2025-07-29
5679,7,268,48,48,2025-10-12
5680,6,436,145,56,2025-05-30
5681,18,229,259,36,2025-11-19
5682,1,908,480,61,2025-10-26
5683,5,494,391,100,2025-07-05
5684,18,1069,438,39,2026-01-07
5685,19,174,258,23,2025-07-06
5686,12,391,306,92,2025-07-20
5687,2,844,279,87,2025-10-27
5688,3,365,445,52,2026-01-12
5689,1,566,17,96,2025-04-10
5690,3,47,325,55,2025-09-20
5691,14,1098,481,55,2026-01-09
5692,12,565,445,12,2025-09-24
5693,9,750,440,17,2025-04-01
5694,6,327,193,43,2025-05-02
5695,6,811,30,23,2025-07-03
5696,22,649,276,39,2025-08-17
5697,14,779,462,76,2025-05-28
5698,5,1167,274,51,2026-01-28
5699,24,772,480,65,2025-07-01
5700,13,331,192,54,2025-08-30
5701,22,461,56,97,2026-02-20
5702,16,884,258,100,2025-10-29
5703,4,345,355,64,2025-10-25
5704,22,9,406,55,2025-07-16
5705,25,897,268,33,2025-09-03
5706,12,414,437,86,2026-03-05
5707,9,449,79,22,2025-11-25
5708,21,905,354,77,2025-04-17
5709,8,218,469,56,2025-07-29
5710,9,441,102,71,2025-10-23
5711,24,1089,179,11,2025-11-12
5712,2,193,43,69,2026-02-15
5713,11,762,228,59,2025-04-24
5714,7,154,9,60,2025-10-29
5715,14,1164,201,60,2025-04-08
5716,8,968,75,54,2025-03-26
5717,8,344,161,78,2025-09-20
5718,6,1095,145,89,2026-02-07
5719,18,1187,205,21,2025-05-21
5720,1,151,34,82,2025-03-20
5721,4,154,221,13,2025-06-30
5722,19,450,120,84,2025-05-19
5723,17,996,1,71,2025-12-10
5724,1,798,146,80,2026-01-02
5725,12,179,134,25,2025-09-29
5726,16,615,346,40,2026-01-05
5727,23,710,499,40,2025-07-07
5728,20,942,436,93,2026-02-08
5729,6,342,499,93,2025-09-12
5730,4,136,283,73,2025-06-11
5731,19,572,445,75,2025-07-08
5732,5,701,12,81,2025-11-04
5733,6,762,58,77,2026-02-04
5734,22,677,9,12,2025-03-31
5735,6,337,318,74,2026-01-22
5736,5,1104,105,76,2025-03-26
5737,3,471,110,39,2025-12-17
5738,5,384,443,14,2025-12-25
5739,20,160,216,18,2025-06-06
5740,17,303,277,18,2026-01-12
5741,2,700,402,29,2025-05-07
5742,14,812,254,51,2025-05-13
5743,15,422,454,69,2025-08-15
5744,10,931,496,21,2026-01-30
5745,2,502,218,42,2025-08-01
5746,17,371,271,83,2025-06-11
5747,3,1040,63,86,2025-09-17
5748,19,659,191,67,2025-10-06
5749,16,120,157,100,2025-05-25
5750,25,1196,228,64,2025-09-25
5751,20,530,57,53,2026-03-15
5752,10,723,172,84,2026-02-27
5753,11,598,438,36,2025-06-28
5754,2,463,258,11,2025-12-07
5755,2,791,40,52,2025-07-19
5756,2,783,154,27,2026-01-23
5757,2,663,118,91,2025-12-16
5758,17,704,467,66,2025-12-14
5759,5,949,234,36,2025-03-27
5760,8,857,62,87,2025-12-07
5761,19,751,468,24,2025-08-21
5762,11,978,267,64,2025-09-05
5763,18,967,131,60,2025-03-30
5764,2,1026,218,64,2025-08-12
5765,8,904,145,31,2025-04-08
5766,21,164,463,59,2025-12-06
5767,4,42,343,70,2026-03-08
5768,6,723,97,41,2025-07-28
5769,17,154,457,42,2025-04-29
5770,19,716,5,92,2025-05-13
5771,25,204,151,44,2025-12-31
5772,4,1092,451,30,2026-03-07
5773,20,505,110,26,2025-06-08
5774,20,99,476,80,2025-08-02
5775,1,259,178,52,2025-12-19
5776,23,187,121,57,2025-09-14
5777,13,280,87,32,2025-04-11
5778,11,715,220,48,2026-01-23
5779,17,605,362,10,2025-08-02
5780,16,145,233,88,2025-11-27
5781,1,886,189,79,2025-08-13
5782,23,327,139,77,2026-03-12
5783,7,747,120,25,2025-10-21
5784,13,1188,156,50,2026-03-04
5785,18,473,393,41,2025-10-09
5786,2,646,365,64,2025-08-28
5787,8,1099,217,44,2026-01-03
5788,14,751,483,70,2025-04-28
5789,11,733,323,90,2026-01-18
5790,11,287,270,19,2026-01-22
5791,1,849,77,35,2025-05-16
5792,9,112,129,58,2025-05-09
5793,6,616,278,66,2025-07-16
5794,1,51,5,20,2025-08-30
5795,17,270,459,70,2025-04-25
5796,10,1030,318,96,2025-10-18
5797,14,181,352,70,2025-11-08
5798,23,421,240,91,2025-11-11
5799,21,220,95,54,2025-04-02
5800,11,349,308,87,2025-06-19
5801,24,111,154,79,2026-03-03
5802,6,1040,434,96,2025-03-28
5803,11,161,467,21,2025-10-08
5804,4,1083,360,20,2025-04-24
5805,6,95,237,89,2025-12-27
5806,4,701,21,62,2025-03-17
5807,13,376,104,18,2025-04-02
5808,2,690,449,44,2025-11-08
5809,18,397,385,12,2026-02-13
5810,17,170,417,94,2026-03-09
5811,6,141,338,21,2025-12-21
5812,21,1163,476,14,2025-06-18
5813,2,431,442,66,2025-06-06
5814,18,1011,186,37,2025-11-27
5815,12,397,24,66,2025-07-31
5816,15,793,184,51,2026-02-01
5817,6,607,402,23,2025-07-03
5818,19,483,143,43,2025-08-24
5819,7,112,336,70,2026-02-26
5820,19,945,175,65,2025-06-18
5821,20,215,51,31,2025-04-11
5822,18,974,247,30,2026-03-07
5823,13,274,75,86,2025-03-29
5824,4,1118,182,78,2026-01-21
5825,13,350,109,47,2026-01-19
5826,10,712,234,14,2025-04-11
5827,12,884,116,61,2025-11-25
5828,7,936,227,52,2026-03-13
5829,12,656,220,15,2025-06-28
5830,2,348,91,82,2025-11-11
5831,9,291,145,100,2026-01-29
5832,2,176,288,27,2025-07-04
5833,15,1180,231,16,2025-04-05
5834,23,504,358,86,2025-04-26
5835,3,747,12,94,2026-03-11
5836,22,762,356,54,2025-12-20
5837,7,1144,89,63,2025-11-03
5838,8,369,227,92,2025-05-24
5839,22,903,5,52,2025-10-22
5840,3,771,36,16,2025-09-13
5841,1,650,302,58,2026-03-07
5842,12,1199,393,29,2025-07-26
5843,25,755,55,17,2026-01-23
5844,17,1056,133,72,2026-02-10
5845,20,262,0,77,2025-04-02
5846,9,834,410,82,2026-03-01
5847,17,139,440,22,2026-02-24
5848,16,315,365,86,2025-10-25
5849,12,826,133,59,2026-02-09
5850,22,774,204,21,2025-12-11
5851,23,820,424,33,2026-03-17
5852,11,457,193,39,2026-01-08
5853,21,336,362,71,2025-05-26
5854,22,17,168,38,2025-08-05
5855,9,74,117,70,2026-03-09
5856,14,50,472,25,2025-06-12
5857,20,1192,109,35,2025-05-13
5858,3,58,461,35,2026-02-27
5859,16,860,144,55,2025-11-09
5860,14,673,497,99,2025-06-10
5861,14,210,223,10,2025-09-29
5862,11,130,223,52,2026-02-04
5863,12,760,253,95,2025-08-29
5864,1,585,66,58,2026-01-29
5865,25,292,5,20,2025-03-23
5866,4,971,70,89,2025-11-05
5867,10,461,20,44,2025-03-29
5868,11,1039,306,40,2025-08-24
5869,1,603,473,20,2025-06-17
5870,1,17,210,16,2025-05-04
5871,11,36,476,90,2025-08-02
5872,25,105,266,72,2025-12-04
5873,25,1005,305,10,2026-03-15
5874,1,466,324,89,2025-11-22
5875,11,737,254,75,2025-06-09
5876,1,304,0,98,2025-12-17
5877,12,558,256,72,2025-09-03
5878,9,212,157,90,2026-01-06
5879,15,516,446,53,2025-12-25
5880,14,990,383,45,2026-03-10
5881,8,346,37,91,2025-05-27
5882,20,1037,393,17,2025-03-20
5883,6,516,205,67,2025-03-30
5884,8,508,41,55,2025-05-14
5885,19,45,422,67,2025-05-23
5886,10,879,161,87,2025-04-23
5887,25,80,269,80,2025-11-20
5888,12,1049,339,34,2025-04-14
5889,3,468,337,66,2025-10-31
5890,15,1045,214,21,2025-04-29
5891,10,792,152,46,2025-06-03
5892,23,1140,258,36,2025-06-19
5893,20,324,167,67,2025-06-03
5894,7,463,244,93,2025-10-02
5895,8,860,302,52,2026-02-06
5896,12,1134,490,79,2025-12-26
5897,18,762,293,42,2025-08-31
5898,15,246,126,67,2025-07-24
5899,3,1151,203,53,2025-04-28
5900,9,427,225,47,2026-01-14
5901,3,43,279,65,2025-07-08
5902,15,737,179,89,2025-05-20
5903,1,1186,324,38,2025-11-26
5904,13,264,487,32,2025-06-11
5905,21,890,263,83,2026-02-19
5906,22,174,300,14,2025-05-22
5907,7,1069,381,34,2025-09-21
5908,3,1119,113,60,2025-10-09
5909,17,658,434,52,2026-01-13
5910,23,1035,392,80,2025-08-13
5911,1,124,53,32,2025-12-11
5912,3,244,285,76,2025-10-04
5913,21,345,288,16,2025-09-22
5914,25,255,368,78,2025-05-23
5915,3,1044,256,40,2026-02-06
5916,17,1086,56,27,2025-04-17
5917,10,1177,367,31,2025-08-05
5918,21,887,14,71,2025-12-17
5919,16,261,86,72,2026-03-09
5920,24,218,362,73,2025-04-07
5921,1,292,3,100,2026-03-13
5922,10,550,477,90,2025-07-12
5923,3,780,227,66,2026-01-31
5924,14,534,439,85,2026-02-03
5925,7,738,160,27,2025-10-22
5926,25,86,278,23,2025-11-11
5927,5,1164,274,74,2025-07-31
5928,3,150,362,49,2025-08-09
5929,12,934,163,19,2025-07-11
5930,7,913,393,21,2025-05-19
5931,8,446,204,59,2025-11-05
5932,8,498,10,100,2025-05-13
5933,24,651,384,25,2025-10-06
5934,24,343,157,15,2025-06-09
5935,4,426,220,40,2025-09-15
5936,14,192,393,79,2025-08-12
5937,23,700,434,48,2025-12-05
5938,2,46,458,18,2025-04-22
5939,16,261,336,11,2025-09-15
5940,1,1184,265,32,2025-06-26
5941,20,966,36,93,2025-06-22
5942,20,1148,383,97,2025-10-28
5943,2,781,352,43,2025-08-03
5944,11,956,232,52,2025-06-19
5945,22,865,98,58,2025-11-27
5946,10,121,49,70,2025-08-19
5947,22,126,64,13,2025-03-23
5948,22,97,90,72,2025-05-04
5949,1,124,410,24,2026-02-23
5950,10,830,129,11,2025-10-23
5951,11,899,217,88,2025-06-05
5952,14,990,322,51,2026-01-06
5953,7,144,95,81,2025-06-29
5954,1,827,38,49,2025-04-02
5955,10,196,334,35,2026-02-02
5956,10,971,212,45,2026-01-22
5957,12,314,426,13,2025-07-21
5958,5,73,370,68,2025-09-27
5959,9,834,379,17,2025-05-17
5960,10,942,56,45,2026-01-11
5961,15,289,92,40,2026-02-23
5962,20,1165,108,83,2025-10-23
5963,16,282,267,77,2026-03-04
5964,12,577,52,60,2025-05-07
5965,18,844,102,18,2025-09-02
5966,13,1016,10,79,2026-03-17
5967,11,1095,416,29,2025-08-21
5968,2,285,125,80,2026-03-09
5969,8,1071,90,73,2025-06-06
5970,22,363,82,31,2026-02-17
5971,2,517,2,56,2025-05-12
5972,9,766,143,74,2025-10-30
5973,14,1110,497,95,2025-06-23
5974,12,177,467,38,2025-05-19
5975,19,447,93,76,2025-08-30
5976,5,672,252,20,2025-12-07
5977,21,729,130,36,2026-02-27
5978,22,737,265,92,2025-12-28
5979,13,851,466,79,2026-01-11
5980,16,19,468,75,2026-01-31
5981,2,412,51,82,2025-05-27
5982,19,1101,41,56,2025-04-24
5983,11,833,158,44,2026-01-10
5984,25,507,59,21,2025-12-24
5985,25,1034,177,20,2025-11-19
5986,3,114,95,61,2025-12-25
5987,25,1145,213,72,2025-07-19
5988,23,662,220,39,2025-09-07
5989,8,1007,28,96,2026-02-21
5990,25,156,500,74,2025-09-09
5991,23,373,175,90,2026-02-12
5992,17,1174,80,51,2026-01-05
5993,24,670,174,24,2025-09-29
5994,24,218,415,71,2025-06-11
5995,1,295,492,57,2026-03-08
5996,24,1141,140,75,2025-11-10
5997,20,213,453,100,2026-02-03
5998,25,235,149,55,2025-08-17
5999,10,1159,495,16,2026-03-03
6000,22,356,131,80,2026-03-02
6001,24,44,287,97,2025-06-05
6002,13,163,462,77,2025-11-27
6003,15,716,227,24,2025-08-24
6004,20,1009,8,74,2025-12-23
6005,16,667,278,85,2025-04-11
6006,2,380,198,93,2026-03-11
6007,22,653,439,47,2026-03-12
6008,15,694,179,59,2025-04-22
6009,18,1074,304,21,2025-08-23
6010,13,71,255,51,2026-01-26
6011,21,573,116,34,2025-07-31
6012,19,639,280,21,2026-01-09
6013,13,572,144,19,2026-01-03
6014,22,512,242,62,2025-03-18
6015,22,833,370,72,2025-07-10
6016,25,556,474,20,2026-01-16
6017,6,415,495,46,2025-10-09
6018,9,185,233,88,2026-01-18
6019,13,147,176,35,2025-10-08
6020,19,976,448,32,2025-09-15
6021,9,314,480,24,2025-07-26
6022,25,100,290,59,2025-06-12
6023,1,458,429,48,2025-05-30
6024,4,245,378,17,2025-05-22
6025,3,1024,187,92,2025-06-26
6026,10,444,428,87,2025-12-06
6027,17,348,65,50,2025-05-09
6028,9,798,299,80,2026-01-05
6029,12,298,494,100,2025-05-04
6030,25,319,384,41,2025-05-27
6031,11,250,160,68,2025-06-30
6032,15,655,326,13,2025-05-07
6033,5,884,243,72,2025-07-12
6034,10,966,346,27,2025-04-12
6035,6,417,331,60,2025-11-20
6036,5,684,61,79,2025-08-07
6037,9,102,51,40,2026-01-19
6038,24,618,232,39,2026-01-28
6039,2,917,328,73,2025-11-12
6040,10,729,148,65,2025-07-23
6041,12,1021,478,23,2026-03-13
6042,12,631,77,21,2025-09-30
6043,11,258,318,18,2025-10-16
6044,22,927,91,20,2026-01-17
6045,9,1033,437,51,2025-04-13
6046,12,116,334,52,2025-06-09
6047,13,870,75,37,2025-08-21
6048,13,985,119,45,2026-03-05
6049,2,785,168,68,2025-10-29
6050,3,734,281,10,2026-03-04
6051,12,535,437,92,2025-08-25
6052,14,552,431,32,2025-11-15
6053,21,543,452,12,2025-12-25
6054,8,734,207,26,2026-02-02
6055,23,660,133,70,2026-02-17
6056,13,801,201,62,2025-08-29
6057,13,570,316,80,2026-03-05
6058,11,54,270,41,2025-12-05
6059,12,371,107,40,2025-05-02
6060,8,1059,409,50,2025-03-21
6061,22,747,371,17,2025-06-04
6062,10,971,197,100,2025-04-29
6063,14,622,319,98,2025-06-30
6064,10,1053,414,67,2025-09-07
6065,12,22,65,32,2025-06-19
6066,13,666,45,23,2025-06-30
6067,6,100,228,31,2025-07-24
6068,17,782,410,81,2025-11-11
6069,6,1055,469,28,2025-11-24
6070,4,864,185,31,2025-09-23
6071,20,212,245,25,2025-03-26
6072,5,951,231,40,2025-12-25
6073,7,921,447,17,2025-09-05
6074,24,819,129,46,2025-10-24
6075,22,1146,456,29,2026-03-13
6076,16,902,432,99,2025-12-02
6077,5,758,6,39,2025-04-03
6078,12,656,384,53,2026-02-06
6079,11,962,343,46,2026-01-30
6080,8,130,200,10,2025-08-28
6081,20,801,203,42,2026-02-11
6082,7,1083,268,81,2026-01-17
6083,20,901,111,46,2025-11-06
6084,16,305,264,99,2025-05-29
6085,18,245,462,95,2025-10-07
6086,24,1067,127,39,2025-12-23
6087,1,794,41,42,2026-01-31
6088,4,1064,354,97,2025-05-09
6089,21,480,76,53,2025-06-14
6090,23,829,250,99,2025-03-20
6091,1,669,418,38,2025-04-26
6092,5,377,42,33,2025-04-30
6093,11,93,384,20,2025-08-25
6094,17,20,249,98,2025-10-24
6095,2,784,237,95,2025-10-24
6096,5,439,500,31,2025-05-18
6097,6,579,465,50,2025-09-22
6098,25,142,75,26,2025-05-31
6099,7,320,135,27,2025-03-31
6100,2,109,116,31,2025-06-05
6101,21,575,4,22,2026-01-31
6102,21,750,358,10,2025-12-14
6103,11,69,433,86,2025-10-28
6104,25,804,317,30,2025-11-07
6105,1,48,56,72,2025-07-29
6106,1,145,337,29,2025-03-23
6107,18,849,483,97,2025-06-23
6108,4,205,112,23,2025-08-18
6109,5,88,410,84,2025-12-14
6110,10,598,283,28,2025-12-20
6111,3,346,447,45,2025-04-07
6112,2,200,298,75,2025-07-04
6113,20,827,146,85,2025-05-17
6114,22,573,36,63,2025-12-23
6115,20,1170,118,56,2025-11-10
6116,21,745,307,63,2025-10-20
6117,5,100,408,99,2025-12-26
6118,9,1072,93,14,2026-01-26
6119,9,574,489,27,2025-10-22
6120,15,940,192,57,2026-02-16
6121,17,1034,443,60,2025-07-12
6122,12,517,145,36,2025-05-11
6123,6,466,278,71,2025-09-17
6124,25,457,347,52,2025-08-17
6125,17,572,170,96,2026-01-14
6126,21,1006,223,87,2025-08-22
6127,11,406,129,95,2025-11-22
6128,4,1180,406,37,2025-06-24
6129,23,166,208,28,2025-08-23
6130,16,214,211,41,2025-09-14
6131,21,82,31,77,2025-05-27
6132,12,136,181,15,2025-08-07
6133,19,139,172,50,2025-07-30
6134,10,500,208,52,2025-12-27
6135,11,860,123,23,2025-09-17
6136,18,589,399,40,2025-09-26
6137,25,1177,70,94,2025-04-19
6138,18,688,376,38,2026-02-26
6139,17,1041,263,36,2025-07-19
6140,5,755,251,40,2025-06-17
6141,2,163,143,16,2026-03-02
6142,7,387,361,77,2025-09-09
6143,20,800,169,64,2026-02-24
6144,18,206,166,10,2025-04-30
6145,4,154,392,49,2025-09-14
6146,16,710,72,88,2025-05-18
6147,2,1131,424,26,2025-07-21
6148,13,756,303,16,2025-05-20
6149,17,391,448,24,2025-08-22
6150,22,647,404,79,2025-12-18
6151,7,23,476,42,2025-04-21
6152,8,934,94,18,2026-03-15
6153,22,281,365,96,2025-11-14
6154,3,949,443,56,2025-06-08
6155,15,1100,63,89,2025-12-08
6156,11,952,302,72,2025-07-22
6157,23,609,160,25,2025-09-25
6158,11,465,140,39,2025-12-20
6159,25,1091,437,83,2025-09-11
6160,14,753,75,100,2025-06-13
6161,6,660,415,87,2025-12-18
6162,22,516,338,86,2025-08-06
6163,6,389,215,96,2025-07-24
6164,7,221,321,99,2025-06-19
6165,9,996,379,43,2025-11-26
6166,10,681,176,35,2026-02-18
6167,10,1081,71,50,2026-02-13
6168,21,776,307,93,2025-08-10
6169,11,1091,296,71,2025-04-20
6170,21,502,22,56,2025-05-29
6171,5,864,6,85,2025-09-26
6172,3,1031,413,37,2025-05-04
6173,21,42,54,81,2025-05-01
6174,7,539,363,53,2025-08-18
6175,15,400,91,41,2025-06-20
6176,18,550,210,44,2025-05-11
6177,12,790,337,41,2026-01-17
6178,19,735,265,47,2026-02-26
6179,19,8,8,98,2026-02-11
6180,21,1096,479,28,2025-09-04
6181,21,1195,57,42,2025-07-07
6182,10,1040,167,74,2025-08-26
6183,2,6,394,46,2025-06-08
6184,13,789,92,45,2025-10-31
6185,3,904,434,66,2025-09-25
6186,14,997,327,19,2025-07-18
6187,14,192,287,13,2025-04-07
6188,20,126,262,82,2025-07-25
6189,10,340,274,67,2025-04-22
6190,16,377,126,36,2025-04-09
6191,17,474,393,46,2025-07-18
6192,3,1090,214,56,2025-11-28
6193,23,929,299,57,2025-04-12
6194,25,1070,89,43,2025-10-07
6195,15,987,427,68,2025-07-02
6196,13,721,13,99,2026-01-05
6197,1,321,338,77,2025-10-18
6198,17,19,153,40,2025-12-17
6199,24,1066,154,35,2025-11-23
6200,19,1053,156,41,2025-10-04
6201,15,569,149,48,2025-03-17
6202,19,833,363,58,2025-05-12
6203,5,213,393,33,2026-01-07
6204,8,1107,354,76,2025-04-07
6205,15,1180,283,43,2026-01-07
6206,6,529,441,71,2026-03-06
6207,3,1158,129,22,2025-09-16
6208,16,576,87,92,2025-12-15
6209,14,1036,30,74,2025-04-22
6210,15,427,69,32,2025-12-24
6211,1,316,344,75,2025-05-05
6212,25,520,374,38,2025-06-16
6213,21,285,11,54,2025-03-20
6214,20,1019,160,71,2025-09-07
6215,9,1012,68,62,2025-11-15
6216,3,903,368,42,2026-02-07
6217,8,1180,482,61,2025-07-02
6218,18,949,281,38,2025-10-07
6219,6,1177,175,21,2025-08-02
6220,12,321,353,63,2025-09-22
6221,17,889,252,57,2025-12-01
6222,14,680,88,84,2025-03-31
6223,18,633,22,95,2025-11-20
6224,20,229,446,41,2025-08-30
6225,20,1066,192,87,2025-08-21
6226,21,603,104,32,2025-07-10
6227,11,712,74,24,2025-04-07
6228,1,451,308,34,2026-01-13
6229,25,902,135,42,2026-02-14
6230,4,1026,323,18,2025-03-26
6231,7,141,178,62,2025-12-28
6232,9,443,60,85,2025-10-24
6233,18,716,293,13,2025-12-19
6234,21,789,107,73,2025-07-01
6235,12,798,356,73,2026-02-19
